case,scan_lines,iterations,threshold,center_mode,order_mode,refinement_selection,fallback_mode,ieps_mode,scf_method,scf_score_mode,scf_tolerance,ieps_points,ieps_accuracy,neighbor_mean,neighbor_std,precision,recall,f1,target_reached_segments,total_segments,ieps_ms,scf_ms,total_ms,canny_precision,canny_recall,canny_f1
u_shape_noisy,4,3,64.0,contrast,topological,farthest_from_center,max_gradient,paper,greedy,gradient_distance2,2.0,32,0.78125,19.310197455275002,5.572591339609495,0.6365626710454296,0.5512129380053908,0.5908213259437246,32,32,7.185199996456504,4.5893999631516635,11.774599959608167,0.6300872093023255,1.0,0.773071778867588
